Martha I
Operated by US
latitude -78.31 longitude -172.50 height 42m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied by the University of Wisconsin

1984 03 15 12 00   980.1   -26.1    10.7   223                                  
1984 03 15 15 00   979.5   -27.9    11.7   215                                  
1984 03 15 18 00   980.7   -29.1     9.4   184                                  
1984 03 15 21 00   982.4   -27.6     8.4   177                                  
1984 03 16 00 00   983.4   -26.2     9.8   188                                  
1984 03 16 03 00   983.8   -24.5     8.4   210                                  
1984 03 16 06 00   983.1   -26.7     7.4   212                                  
1984 03 16 09 00   982.2   -27.6     5.8   205                                  
1984 03 16 12 00   981.5   -27.9     6.8   206                                  
1984 03 16 15 00   980.6   -28.5     4.9   241                                  
1984 03 16 18 00   979.3   -27.9     2.9   180                                  
1984 03 16 21 00   977.2   -23.7     2.0   130                                  
1984 03 17 00 00   975.1   -22.5     3.9    87                                  
1984 03 17 03 00   972.5   -16.6     4.5    87                                  
1984 03 17 06 00   970.2   -16.1     4.5   101                                  
1984 03 17 09 00   967.5   -18.9     5.8   143                                  
1984 03 17 12 00   965.7   -17.2     5.5   130                                  
1984 03 17 15 00   964.4   -17.6     4.9   142                                  
1984 03 17 18 00   963.9   -18.5     9.4   205                                  
1984 03 17 21 00   963.9   -16.6    10.7   206                                  
1984 03 18 00 00   965.0   -20.7    12.9   215                                  
1984 03 18 03 00   965.9   -23.9    11.3   222                                  
1984 03 18 06 00   967.0   -27.2    13.3   223                                  
1984 03 18 09 00   967.1   -27.6     9.4   209                                  
1984 03 18 12 00   966.4   -26.4     9.8   201                                  
1984 03 18 15 00   964.8   -24.9     9.8   208                                  
1984 03 18 18 00   962.5   -22.6    10.7   205                                  
1984 03 18 21 00   959.7   -20.0    12.3   205                                  
1984 03 19 00 00   957.9   -16.5    15.8   198                                  
1984 03 19 03 00   956.0   -16.9    15.8   213                                  
1984 03 19 06 00   955.2   -16.1    17.7   215                                  
1984 03 19 09 00   955.4   -14.7    18.1   236                                  
1984 03 19 12 00   957.4   -16.1    15.8   237                                  
1984 03 19 15 00   959.6   -20.0    10.7   229                                  
1984 03 19 18 00   961.9   -24.2     2.5   241                                  
1984 03 19 21 00   963.9   -19.7     4.5   232                                  
1984 03 20 00 00   965.6   -18.5     3.5   126                                  
1984 03 20 03 00   966.3   -15.9     4.9    99                                  
1984 03 20 06 00   966.1   -14.2     7.4   120                                  
1984 03 20 09 00   965.1   -12.0     4.9   104                                  
1984 03 20 12 00   962.9   -10.6    13.8   108                                  
1984 03 20 15 00   959.7   -10.2    25.2   122                                  
1984 03 20 18 00   956.3   -10.0    27.1   127                                  
1984 03 20 21 00   955.1    -9.5    23.6   120                                  
1984 03 21 00 00   956.2    -4.0     9.4    77                                  
1984 03 21 03 00   956.4    -5.4    11.7   125                                  
1984 03 21 06 00   956.5    -5.2    12.3   115                                  
1984 03 21 09 00   957.1    -6.1     9.4   168                                  
1984 03 21 12 00   957.9    -5.7     7.4   130                                  
1984 03 21 15 00   958.9    -6.4     6.4   153                                  
1984 03 21 18 00   960.2    -8.6     3.9   168                                  
1984 03 21 21 00   961.2    -7.1     4.9   132                                  
1984 03 22 00 00   962.2    -7.6     2.9   181                                  
1984 03 22 03 00   963.0    -4.9     0.0     0                                  
1984 03 22 06 00   964.0    -5.4     3.5   135                                  
1984 03 22 09 00   965.4   -10.6    13.8   196                                  
1984 03 22 12 00   966.9   -14.4    13.3   198                                  
1984 03 22 15 00   968.0   -15.7    15.2   199                                  
1984 03 22 18 00   969.0   -16.7    12.3   219                                  
1984 03 22 21 00   969.8   -16.5    12.3   206                                  
1984 03 23 00 00   970.6   -17.1    13.8   234                                  
1984 03 23 03 00   971.4   -17.4    10.7   244                                  
1984 03 23 06 00   972.3   -20.6     7.8   257                                  
1984 03 23 09 00   973.5   -17.6     5.5   251                                  
1984 03 23 12 00   974.3   -17.1     5.5   253                                  
1984 03 23 15 00   974.5   -15.9     3.5   247                                  
1984 03 23 18 00   975.0   -14.7     1.6   101                                  
1984 03 23 21 00   975.4   -13.5     3.9    68                                  
