Sushila
Operated by US
latitude -74.41 longitude 161.31 height 1441m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied by the University of Wisconsin

1988 03 08 18 00 -999      -43.9    22.2    22                                  
1988 03 08 21 00 -999      -43.4    18.3    12                                  
1988 03 09 00 00 -999      -40.5    24.6    22                                  
1988 03 09 03 00 -999      -37.7    10.7    18                                  
1988 03 09 06 00 -999      -38.2     9.8     7                                  
1988 03 09 09 00 -999      -42.5    14.4   360                                  
1988 03 09 12 00 -999      -43.2    13.1   360                                  
1988 03 09 15 00 -999      -44.5    15.4     5                                  
1988 03 09 18 00 -999      -43.9    17.0    14                                  
1988 03 09 21 00 -999      -42.4    20.3     1                                  
1988 03 10 00 00 -999      -38.4    20.9     8                                  
1988 03 10 03 00 -999      -36.5    18.3     2                                  
1988 03 10 06 00 -999      -36.5    15.0    11                                  
1988 03 10 09 00 -999      -38.6    17.0    16                                  
1988 03 10 12 00 -999      -38.6    17.9    11                                  
1988 03 10 15 00 -999      -37.5    22.8    23                                  
1988 03 10 18 00 -999      -38.1    23.2    23                                  
1988 03 10 21 00 -999      -38.5    25.5    26                                  
1988 03 11 06 00 -999      -35.7    29.1    40                                  
1988 03 11 09 00 -999      -36.7    24.6    37                                  
1988 03 11 12 00 -999      -37.4    27.5    45                                  
1988 03 11 15 00 -999      -38.0    33.0    46                                  
1988 03 11 18 00 -999      -37.5    28.1    25                                  
1988 03 11 21 00 -999      -35.9    36.3   360                                  
1988 03 12 00 00 -999      -33.5    20.9   360                                  
1988 03 12 03 00 -999      -32.2    20.3   355                                  
1988 03 12 06 00 -999      -33.7    12.1   360                                  
1988 03 12 09 00 -999      -36.4    16.4    12                                  
1988 03 12 12 00 -999      -38.5    17.9   360                                  
1988 03 12 15 00 -999      -37.5    22.2    25                                  
1988 03 12 18 00 -999      -36.9    21.8    22                                  
1988 03 12 21 00 -999      -35.2    24.6    21                                  
1988 03 13 00 00 -999      -30.6    21.3    30                                  
1988 03 13 03 00 -999      -29.2    19.3    12                                  
1988 03 13 06 00 -999      -28.6    24.2    26                                  
1988 03 13 09 00 -999      -30.6     9.8   351                                  
1988 03 13 12 00 -999      -29.4    14.4     9                                  
1988 03 13 15 00 -999      -29.6    16.0    21                                  
1988 03 13 18 00 -999      -29.2    12.1    11                                  
1988 03 13 21 00 -999      -30.9    13.5   360                                  
1988 03 14 00 00 -999      -26.6    11.1    30                                  
1988 03 14 03 00 -999      -25.2    11.7    25                                  
1988 03 14 06 00 -999      -26.2    10.1     7                                  
1988 03 14 09 00 -999      -31.9    16.4   360                                  
1988 03 14 12 00 -999      -33.2    18.3     1                                  
1988 03 14 15 00 -999      -33.9    22.8     4                                  
1988 03 14 18 00 -999      -35.1    20.9     1                                  
1988 03 14 21 00 -999      -35.5    20.9    22                                  
1988 03 15 00 00 -999      -33.7    18.9     8                                  
1988 03 15 03 00 -999      -32.4    19.3     5                                  
1988 03 15 06 00 -999      -31.4    25.5     1                                  
1988 03 15 09 00 -999      -34.1    21.8   360                                  
1988 03 15 12 00 -999      -34.5    22.8     7                                  
1988 03 15 15 00 -999      -37.4    14.0    19                                  
1988 03 15 18 00 -999      -40.6    23.8    18                                  
