Apfel_new
Operated by Australia
latitude -66.33 longitude 100.80 height 150m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied byAAD

2000 02 02 11 41   968.6     0.6 -999    -999                                   
2000 02 02 12 40   969.0     1.3 -999      150                                  
2000 02 02 14 41   968.0     0.9 -999       36                                  
2000 02 02 15 40   968.4     1.1 -999      102                                  
2000 02 02 16 41   968.4     1.1 -999      102                                  
2000 02 02 17 41   967.6     1.2 -999      114                                  
2000 02 02 18 40   967.6     1.0 -999      108                                  
2000 02 02 19 41   968.2     1.1 -999       96                                  
2000 02 02 20 41   969.2     0.8 -999      102                                  
2000 02 02 22 41   970.0     0.7 -999      102                                  
2000 02 02 23 41   969.8     0.2 -999      114                                  
2000 02 03 01 41   971.2    -0.2 -999      108                                  
2000 02 03 03 40   972.6     0.2 -999      108                                  
2000 02 03 07 41   974.4     0.6 -999       72                                  
2000 02 03 09 40   975.4     0.9 -999       66                                  
2000 02 03 10 41   975.8     1.1 -999      108                                  
2000 02 03 14 41   976.8    -0.5 -999       90                                  
2000 02 03 15 40   977.0    -0.7 -999       66                                  
2000 02 03 16 41   977.2    -0.2 -999       54                                  
2000 02 03 17 41   977.2    -1.4 -999       90                                  
2000 02 03 22 41   976.0    -2.3 -999      120                                  
2000 02 03 23 41   975.4    -3.6 -999      192                                  
2000 02 04 09 40   967.8    -1.9 -999      246                                  
2000 02 04 10 41   966.4    -2.2 -999      234                                  
2000 02 04 13 41   965.0    -1.3 -999      276                                  
2000 02 04 14 41   965.0    -1.3 -999      276                                  
2000 02 04 15 40   963.4    -3.0 -999       84                                  
2000 02 04 16 41   963.6    -3.4 -999       84                                  
2000 02 04 17 41   963.2    -3.9 -999       96                                  
2000 02 04 18 40   963.6    -4.8 -999      102                                  
2000 02 04 19 41   963.6    -4.8 -999      102                                  
2000 02 04 20 41   964.0    -6.2 -999       96                                  
2000 02 04 21 40   963.8    -5.7 -999       96                                  
2000 02 04 22 41   963.8    -5.4 -999       96                                  
2000 02 04 23 41   964.0    -5.1 -999      102                                  
2000 02 05 00 40   964.2    -4.3 -999       96                                  
