Clamp4
Operated by UK
latitude -76.81 longitude -25.50 height 1650m
Data format is: Year, Month, Day, Hour (UTC), Minute, Pressure (hPa), Temperature (Deg C), Wind Speed (knots), Wind Direction (Degrees)
Null values are displayed as -999
Data supplied by the British Antarctic Survey

1997 12 26 22 00 -999      -15.6     7.8   107                                  
1997 12 26 23 00 -999      -16.4     7.8    97                                  
1997 12 27 00 00 -999      -16.3    10.3   111                                  
1997 12 27 01 00 -999      -16.2    10.9   117                                  
1997 12 27 02 00 -999      -15.4    10.5   122                                  
1997 12 27 03 00 -999      -15.2    11.3   124                                  
1997 12 27 04 00 -999      -15.7    11.7   124                                  
1997 12 27 05 00 -999      -14.9    12.7   129                                  
1997 12 27 06 00 -999      -14.8    10.7   130                                  
1997 12 27 07 00 -999      -13.9    13.3   130                                  
1997 12 27 08 00 -999      -13.3    10.3   140                                  
1997 12 27 09 00 -999      -12.0    10.5   138                                  
1997 12 27 10 00 -999      -10.9    10.5   142                                  
1997 12 27 11 00 -999       -9.8    12.3   142                                  
1997 12 27 12 00 -999       -9.1    13.7   138                                  
1997 12 27 13 00 -999       -8.9    14.0   136                                  
1997 12 27 14 00 -999       -8.6    14.8   140                                  
1997 12 27 15 00 -999       -8.3    12.1   137                                  
1997 12 27 16 00 -999       -8.1    13.5   150                                  
1997 12 27 17 00 -999       -8.4    14.4   148                                  
1997 12 27 18 00 -999       -8.7    14.8   149                                  
1997 12 27 19 00 -999       -9.0    15.0   151                                  
1997 12 27 20 00 -999      -10.1    14.6   154                                  
1997 12 27 21 00 -999      -11.0    14.6   152                                  
1997 12 27 22 00 -999      -11.6    15.0   149                                  
1997 12 27 23 00 -999      -12.4    14.4   148                                  
1997 12 28 00 00 -999      -13.4    13.8   150                                  
1997 12 28 01 00 -999      -14.0    14.6   151                                  
1997 12 28 02 00 -999      -13.9    14.0   150                                  
1997 12 28 03 00 -999      -14.2    14.6   147                                  
1997 12 28 04 00 -999      -14.1    14.4   151                                  
1997 12 28 05 00 -999      -13.8    13.5   145                                  
1997 12 28 06 00 -999      -13.2    11.7   146                                  
1997 12 28 07 00 -999      -11.8    11.1   137                                  
1997 12 28 08 00 -999      -11.7     7.8    96                                  
1997 12 28 09 00 -999      -12.0     9.4    89                                  
1997 12 28 10 00 -999      -11.0     9.0    95                                  
1997 12 28 11 00 -999      -10.8     9.4    86                                  
1997 12 28 12 00 -999      -10.4    10.5    76                                  
1997 12 28 13 00 -999      -10.6    10.1    75                                  
1997 12 28 14 00 -999      -10.7    11.7    68                                  
1997 12 28 15 00 -999      -11.1    12.9    56                                  
1997 12 28 16 00 -999      -11.6    11.7    52                                  
1997 12 28 17 00 -999      -12.0    12.5    53                                  
1997 12 28 18 00 -999      -11.6    10.7    47                                  
1997 12 28 19 00 -999      -12.1     9.8    55                                  
1997 12 28 20 00 -999      -12.8    11.5    51                                  
1997 12 28 21 00 -999      -12.9     8.8    54                                  
1997 12 28 22 00 -999      -13.7     9.2    62                                  
1997 12 28 23 00 -999      -14.0     8.0    66                                  
1997 12 29 00 00 -999      -14.9     6.6    74                                  
1997 12 29 01 00 -999      -15.3     8.8    71                                  
1997 12 29 02 00 -999      -16.6     8.0    90                                  
1997 12 29 03 00 -999      -16.4     8.2    96                                  
1997 12 29 04 00 -999      -17.0     8.8   103                                  
1997 12 29 05 00 -999      -17.2     9.4   112                                  
1997 12 29 06 00 -999      -17.0     8.4   107                                  
1997 12 29 07 00 -999      -16.5     9.2   107                                  
1997 12 29 08 00 -999      -15.5    10.1   115                                  
1997 12 29 09 00 -999      -14.5     8.8   109                                  
1997 12 29 10 00 -999      -13.4     9.8   119                                  
1997 12 29 11 00 -999      -12.8     9.8   121                                  
1997 12 29 12 00 -999      -12.9    10.1   113                                  
1997 12 29 13 00 -999      -12.6     8.2   110                                  
1997 12 29 14 00 -999      -12.3     8.8   118                                  
1997 12 29 15 00 -999      -12.0     8.2   120                                  
1997 12 29 16 00 -999      -12.1     7.4   112                                  
1997 12 29 17 00 -999      -12.0     6.0   123                                  
1997 12 29 18 00 -999      -12.4     7.0   147                                  
1997 12 29 19 00 -999      -13.0     8.4   161                                  
1997 12 29 20 00 -999      -13.7     8.4   162                                  
1997 12 29 21 00 -999      -14.6     9.0   166                                  
1997 12 29 22 00 -999      -15.4    10.3   161                                  
1997 12 29 23 00 -999      -16.6    11.3   156                                  
1997 12 30 00 00 -999      -17.3    11.5   152                                  
1997 12 30 01 00 -999      -17.9    10.7   149                                  
1997 12 30 02 00 -999      -19.8    10.9   155                                  
1997 12 30 03 00 -999      -20.1    10.7   155                                  
1997 12 30 04 00 -999      -20.7    11.1   156                                  
1997 12 30 05 00 -999      -19.9    11.1   150                                  
1997 12 30 06 00 -999      -18.7     9.9   153                                  
1997 12 30 07 00 -999      -17.4     9.9   154                                  
1997 12 30 08 00 -999      -16.6    10.3   167                                  
1997 12 30 09 00 -999      -14.0    11.1   153                                  
1997 12 30 10 00 -999      -12.6    11.9   154                                  
1997 12 30 11 00 -999      -12.0     9.0   141                                  
1997 12 30 12 00 -999      -11.4     3.3   145                                  
1997 12 30 13 00 -999       -8.0     0.0    20                                  
